vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-154464;1501588;DEPOT;11507572;360;1;0.01;0;D33LAT;0000002670;360;20151013;20151115;1510251217580;0;356.4;3.6;0;D33LAT-11300098;0.2;360;0;TA02 BIBLIOTHEQUE TECK FEUILLE  180/150/30;C
D33LAT-154465;1503073;DEPOT;11514984;51;1;0.5;0;D33LAT;0000002670;51;20151013;20151115;15102512171213;0;25.5;25.5;0;D33LAT-11500732;0.2;51;0;MEUBLE TELE AULNE ;C
D33LAT-154467;1501908;DEPOT;11509269;2.75;1;0.5;0;D33LAT;0000002671;2.75;20151013;20151115;15102512171211;0;1.38;1.38;0;D33LAT-11400531;0.2;2.75;0;CADRE PHOTO ARGENTÉ ;C
D33LAT-154468;1502509;DEPOT;11512014;17.5;1;0.4;0;D33LAT;0000002671;17.5;20151013;20151115;1510251217574;0;10.5;7;0;D33LAT-11200973;0.2;17.5;0;CADRE VOITURE ;C
D33LAT-154469;1502676;DEPOT;11512933;35;1;0.5;0;D33LAT;0000002671;35;20151013;20151115;1510251217955;0;17.5;17.5;0;D33LAT-19700148;0.2;35;0;GUERIDON MERISIER MASSIF;C
D33LAT-154470;000268;DEPOT;000268-3;8;1;0.5;0;D33LAT;0000002672;8;20151013;20151115;1510251217323;0;4;4;0;D33LAT100001162;0.2;8;0;CADRE PM GRAVURE ANC;C
D33LAT-154471;000290;DEPOT;000290-5;5;1;0.5;0;D33LAT;0000002672;5;20151013;20151115;15102512171037;0;2.5;2.5;0;D33LAT-11400531;0.2;5;0;CADRE PHOTO BLANC;C
D33LAT-154473;1502488;DEPOT;11511854;140;1;0.485714;0;D33LAT;0000002674;140;20151013;20151115;15102512171210;0;72;68;0;D33LAT-10000324;0.2;140;0;VITRINE PM MERISIER ;C
D33LAT-154474;000395;DEPOT;000395-26;15;1;0.5;0;D33LAT;0000002675;15;20151013;20151115;1510251217257;0;7.5;7.5;0;D33LAT-10000173;0.2;15;0;TABLE ORDI 3 PLATEAUX S/ROULETTES;C
D33LAT-154475;000401;DEPOT;000401-13;2;1;0.2;0;D33LAT;0000002676;2;20151013;20151115;1510251217521;0;1.6;0.4;0;D33LAT-19800369;0.2;2;0;Dvd ;C
D33LAT-154476;1503019;DEPOT;11514967;2;2;0.4;0;D33LAT;0000002677;4;20151013;20151115;151025121761;0;2.04;1.36;0;D33LAT-11300406;0.2;3.4;0;POT A BOUGIE ;C
D33LAT-154477;1501588;DEPOT;11507634;20;1;0.01;0;D33LAT;0000002677;20;20151013;20151115;1510251217580;0;19.8;0.2;0;D33LAT-11300098;0.2;20;0;48 LAMPE GANESH MIROIR ;C
D33LAT-154478;000400;DEPOT;000400-1;3;1;0.2;0;D33LAT;0000002678;3;20151013;20151115;1510251217954;0;2.4;0.6;0;D33LAT-19900901;0.2;3;0;Dvd enfant;C
D33LAT-154479;1500819;DEPOT;11504066;1;1;0.4;0;D33LAT;0000002679;1;20151013;20151115;151025121752;0;0.51;0.34;0;D33LAT-11300406;0.2;0.85;0;FOURCHETTE EXTENSIBLE ;C
D33LAT-154481;000268;DEPOT;000268-4;15;1;0.5;0;D33LAT;0000002680;15;20151013;20151115;1510251217323;0;7.5;7.5;0;D33LAT100001162;0.2;15;0;CADRE BOIS GRAVURE DE LA MODE;C
D33LAT-154482;1501634;DEPOT;11507985;6;1;0.4;0;D33LAT;0000002680;6;20151013;20151115;1510251217718;0;3.6;2.4;0;D33LAT-19700084;0.2;6;0;CADRE DORE PM PHOTO COUPLE;C
D33LAT-154484;1500857;DEPOT;11504268;5;1;0.5;0;D33LAT;0000002680;5;20151013;20151115;15102512171240;0;2.5;2.5;0;D33LAT-19800202;0.2;5;0;BUR PM 5 TIROIRS TECK PEINT GRIS ROUGE BLANC;C
D33LAT-154486;000427;DEPOT;000427-2;4.5;1;0.38;0;D33LAT;0000002681;4.5;20151013;20151115;1510251217698;0;2.79;1.71;0;D33LAT-10600207;0.2;4.5;0;C345-plateau melaminé n°2;C
D33LAT-154489;1502583;DEPOT;11512448;35;1;0.5;0;D33LAT;0000002684;35;20151014;20151115;15102512171209;0;17.5;17.5;0;D33LAT-11100304;0.2;35;0;CONFITURIER 1P CHENE ;C
D33LAT-154491;1502439;DEPOT;11511611;161;1;0.481055;0;D33LAT;0000002686;161;20151014;20151115;1510251217953;0;83.55;77.45;0;D33LAT-10300175;0.2;161;0;PAIRE DE CHEVET 3T MARQUETERIE;C
D33LAT-154493;000415;DEPOT;000415-3;150;1;0.483333;0;D33LAT;0000002688;150;20151014;20151115;15102512171208;0;77.5;72.5;0;D33LATSA50708;0.2;150;0;Table ronde + 2 all;C
D33LAT-154494;1502549;DEPOT;11512189;3;1;0.4;0;D33LAT;0000002689;3;20151014;20151115;1510251217316;0;1.26;0.84;0;D33LAT-11300406;0.2;2.1;0;USTENSILE CUISINE GOURMET;C
D33LAT-154496;1501821;DEPOT;11508743;24;1;0.4;0;D33LAT;0000002691;24;20151014;20151115;1510251217952;0;14.4;9.6;0;D33LAT-19700084;0.2;24;0;ARMOIRE 2P BLANCHE AN 50 +CLÉ D16;C
D33LAT-154497;000428;DEPOT;000428-1;50;1;0.5;0;D33LAT;0000002692;50;20151014;20151115;15102512171212;0;25;25;0;D33LATSE50718;0.2;50;0;Meuble d angle 1 p;C
D33LAT-154498;1500824;DEPOT;11504110;19;1;0.5;0;D33LAT;0000002693;19;20151014;20151115;15102512171207;0;9.5;9.5;0;D33LAT-10800342;0.2;19;0;HOTTE ASPIRANTE INOX SCHOLTES +ACC;C
D33LAT-154499;1501588;DEPOT;11507592;30;1;0.01;0;D33LAT;0000002694;30;20151014;20151115;1510251217580;0;29.7;0.3;0;D33LAT-11300098;0.2;30;0;SJ06 TABLE BONZAI TECK  30/30/40;C
D33LAT-154500;1502604;DEPOT;11512531;70;1;0.5;0;D33LAT;0000002695;70;20151014;20151115;15102512171206;0;35;35;0;D33LAT-19801336;0.2;70;0;LAVE LINGE ZANUSSI 900T;C
D33LAT-154501;000401;DEPOT;000401-15;6;1;0.2;0;D33LAT;0000002696;6;20151014;20151115;1510251217521;0;4.8;1.2;0;D33LAT-19800369;0.2;6;0;Lot de 3 albums pour photos ;C
D33LAT-154502;1501244;DEPOT;11506021;1.25;1;0.5;0;D33LAT;0000002696;1.25;20151014;20151115;15102512171205;0;0.63;0.63;0;D33LAT-11500320;0.2;1.25;0;BANC DE POUPEE ;C
D33LAT-154504;1502039;DEPOT;11509826;55;1;0.5;0;D33LAT;0000002697;55;20151014;20151115;1510251217181;0;27.5;27.5;0;D33LAT-11500492;0.2;55;0;MEUBLE CHENE P/T/N ;C
D33LAT-154508;1500452;DEPOT;11502320;45;1;0.4;0;D33LAT;0000002701;45;20151014;20151115;15102512171080;0;27;18;0;D33LAT-11200973;0.2;45;0;ETAGERE PROFESSIONNEL METAL TGM;C
D33LAT-154509;000401;DEPOT;000401-33;10;1;0.2;0;D33LAT;0000002702;10;20151014;20151115;1510251217521;0;8;2;0;D33LAT-19800369;0.2;10;0;Ange;C
D33LAT-154510;1501200;DEPOT;11505815;30;1;0.5;0;D33LAT;0000002703;30;20151014;20151115;15102512171204;0;15;15;0;D33LAT-19800331;0.2;30;0;TABLE BASSE COUPLE RESINE D/VERRE;C
D33LAT-154511;1502331;DEPOT;11511135;4;2;0.4;0;D33LAT;0000002704;8;20151014;20151115;1510251217279;0;3;2;0;D33LAT-11300406;0.2;5;0;SUPPORT A ROULETTE POUR PLANTE;C
D33LAT-154514;1502323;DEPOT;11511089;5.6;1;0.5;0;D33LAT;0000002705;5.6;20151014;20151115;1510251217180;0;2.8;2.8;0;D33LAT-11500562;0.2;5.6;0;SELLETTE 2 NIV VERRE ;C
D33LAT-154515;000344;DEPOT;000344-6;19;1;0.4;0;D33LAT;0000002706;19;20151014;20151115;1510251217990;0;11.4;7.6;0;D33LAT-11300406;0.2;19;0;Meuble noir 6 cases;C
D33LAT-154516;1502945;DEPOT;11514175;63.75;1;0.5;0;D33LAT;0000002707;63.75;20151014;20151115;15102512171203;0;31.88;31.88;0;D33LAT-11400611;0.2;63.75;0;VITRINE COUL HETRE 2P2PV;C
D33LAT-154517;1502346;DEPOT;11511339;175;1;0.478571;0;D33LAT;0000002707;175;20151014;20151115;1510251217947;0;91.25;83.75;0;D33LAT-11500570;0.2;175;0;CANAPE SKAI GRIS EN L ETAT;C
D33LAT-154519;000401;DEPOT;000401-23;10;1;0.2;0;D33LAT;0000002708;10;20151014;20151115;1510251217521;0;8;2;0;D33LAT-19800369;0.2;10;0;Ouvre lettre ma;C
D33LAT-154520;000383;DEPOT;000383-1;20;1;0.5;0;D33LAT;0000002708;20;20151014;20151115;1510251217691;0;10;10;0;D33LAT120000110;0.2;20;0;Fer a repasser;C
D33LAT-154521;1500263;DEPOT;11501419;2;1;0.5;0;D33LAT;0000002709;2;20151014;20151115;15102512171202;0;1;1;0;D33LAT-11400448;0.2;2;0;CREDENCE BOIS À SUSP ;C
D33LAT-154522;1502706;DEPOT;11513063;31.5;1;0.5;0;D33LAT;0000002710;31.5;20151014;20151115;15102512171258;0;15.75;15.75;0;D33LAT-10001288;0.2;31.5;0;LOT DE PIERRES COLLECTION;C
D33LAT-154523;000201;DEPOT;000201-67;15;1;0.4;0;D33LAT;0000002710;15;20151014;20151115;1510251217819;0;9;6;0;D33LAT-19700084;0.2;15;0;Ramasse miettes decor chinois;C
D33LAT-154527;000358;DEPOT;000358-2;15;1;0.4;0;D33LAT;0000002713;15;20151014;20151115;151025121726;0;9;6;0;D33LAT-11300406;0.2;15;0;Tableau s/roulette;C
D33LAT-154528;000401;DEPOT;000401-27;2;1;0.2;0;D33LAT;0000002714;2;20151014;20151115;1510251217521;0;1.6;0.4;0;D33LAT-19800369;0.2;2;0;Bouddha pm ;C
D33LAT-154530;1502164;DEPOT;11510461;3.85;1;0.4;0;D33LAT;0000002714;3.85;20151014;20151115;1510251217434;0;2.31;1.54;0;D33LAT-11300406;0.2;3.85;0;VASE VERT/MARRON ;C
D33LAT-154533;1502942;DEPOT;11514166;8.5;1;0.5;0;D33LAT;0000002714;8.5;20151014;20151115;15102512171201;0;4.25;4.25;0;D33LAT-10100253;0.2;8.5;0;LOT DE CANARDS ETAIN ;C
D33LAT-154536;000172;DEPOT;000172-4;200;1;0.475;0;D33LAT;0000002715;200;20151014;20151115;151025121743;0;105;95;0;D33LATPO50572;0.2;200;0;ARMOIRE NOYER 2P +CLE F6

 ;C
D33LAT-154537;000395;DEPOT;000395-16;120;1;0.491666;0;D33LAT;0000002716;120;20151014;20151115;1510251217257;0;61;59;0;D33LAT-10000173;0.2;120;0;PAIRE DE CHEVETS CHENE 1N

;C
D33LAT-154538;000246;DEPOT;000246-1;80;1;0.5;0;D33LAT;0000002717;80;20151014;20151115;1510251217177;0;40;40;0;D33LATMO50620;0.2;80;0;CLASSEUR A RIDEAU NOIR + CLE C3;C
D33LAT-154539;000184;DEPOT;000184-13;6;1;0.2;0;D33LAT;0000002718;6;20151014;20151115;15102512171084;0;4.8;1.2;0;D33LAT-19800369;0.055;6;0;Livre marc levy ;C
D33LAT-154540;1503019;DEPOT;11514728;5.1;1;0.4;0;D33LAT;0000002719;5.1;20151014;20151115;151025121761;0;3.06;2.04;0;D33LAT-11300406;0.2;5.1;0;JERRYCAN PM ROUGE ;C
D33LAT-154541;1502238;DEPOT;11510736;3;1;0.2;0;D33LAT;0000002720;3;20151014;20151115;15102512171200;0;2.4;0.6;0;D33LAT-19800369;0.2;3;0;CD ;C
D33LAT-154542;000330;DEPOT;000330-2;35;1;0.5;0;D33LAT;0000002721;35;20151014;20151115;1510251217299;0;17.5;17.5;0;D33LATBL50642;0.2;35;0;Convecteur 1250w thermor
rayonnant;C
D33LAT-154543;000360;DEPOT;000360-2;30;3;0.5;0;D33LAT;0000002721;90;20151014;20151115;1510251217944;0;45;45;0;D33LAT70001014;0.2;90;0;Spot ;C
D33LAT-154546;1501801;DEPOT;11508662;150;1;0.483333;0;D33LAT;0000002722;150;20151014;20151115;1510251217176;0;77.5;72.5;0;D33LAT-19901285;0.2;150;0;TABLE ANGLAIS 2 VOLETS ACAJOU;C
D33LAT-154547;000414;DEPOT;000414-1;1490;1;0.4;0;D33LAT;0000002723;1490;20151014;20151115;1510251217972;0;894;596;0;D33LAT-19700084;0.2;1490;0;Paire fauteuils cuir inox ;C
D33LAT-154548;1502350;DEPOT;11511354;10.5;1;0.4;0;D33LAT;0000002724;10.5;20151014;20151115;15102512171199;0;5.4;3.6;0;D33LAT-19700084;0.2;9;0;CHROMO VIERGE ;C
D33LAT-154551;000394;DEPOT;000394-7;40;1;0.5;0;D33LAT;0000002726;40;20151014;20151115;15102512171198;0;20;20;0;D33LATLU50671;0.2;40;0;POSTE  TSF;C
D33LAT-154552;000184;DEPOT;000184-38;1;1;0.2;0;D33LAT;0000002727;1;20151014;20151115;15102512171084;0;0.8;0.2;0;D33LAT-19800369;0.055;1;0;Livre enfant;C
D33LAT-154555;000110;DEPOT;000110-2;50;1;0.5;0;D33LAT;0000002729;50;20151014;20151115;15102512171250;0;21.25;21.25;0;D33LATMA50530;0.2;42.5;0;Malle pm bois noir;C
D33LAT-154557;000401;DEPOT;000401-34;8;1;0.2;0;D33LAT;0000002730;8;20151014;20151115;1510251217521;0;6.4;1.6;0;D33LAT-19800369;0.055;8;0;Livre de cuisine;C
D33LAT-154559;000079;DEPOT;000079-12;5;1;0.5;0;D33LAT;0000002732;5;20151014;20151115;1510251217840;0;2.13;2.13;0;D33LAT-10100043;0.2;4.25;0;Lampe pm couleurs;C
D33LAT-154563;000420;DEPOT;000420-45;30;1;0.4;0;D33LAT;0000002734;30;20151014;20151115;15102512171222;0;18;12;0;D33LAT-11300406;0.2;30;0;Cireuse AN 70 FAKIA;C
D33LAT-154564;000069;DEPOT;000069-8;10;1;0.5;0;D33LAT;0000002734;10;20151014;20151115;1510251217942;0;4.25;4.25;0;D33LAT-11100512;0.2;8.5;0;Sac à main tricot gris;C
D33LAT-154565;1501765;DEPOT;11508473;13.5;1;0.38;0;D33LAT;0000002734;13.5;20151014;20151115;1510251217686;0;8.37;5.13;0;D33LAT-10001258;0.2;13.5;0;5E5782-CLOCHE DE TABLE ;C
D33LAT-154566;1502557;DEPOT;11512356;5.6;1;0.5;0;D33LAT;0000002734;5.6;20151014;20151115;1510251217550;0;2.8;2.8;0;D33LAT-11500570;0.2;5.6;0;ROBOT MENAGER MANUEL ;C
D33LAT-154567;1502283;DEPOT;11510927;21;1;0.5;0;D33LAT;0000002734;21;20151014;20151115;15102512171197;0;10.5;10.5;0;D33LAT-11300678;0.2;21;0;VAPORETTO BLEU NOIR ;C
D33LAT-154568;000290;DEPOT;000290-2;15;2;0.5;0;D33LAT;0000002735;30;20151014;20151115;15102512171037;0;15;15;0;D33LAT-11400531;0.2;30;0;ETAGERE MURALE BLANCHE AVEC PORTE VERRES;C
D33LAT-154570;000288;DEPOT;000288-24;15;1;0.5;0;D33LAT;0000002736;15;20151014;20151115;1510251217571;0;7.5;7.5;0;D33LAT-10401009;0.2;15;0;Taie d oreiller brodée;C
D33LAT-154571;000288;DEPOT;000288-7;10;1;0.5;0;D33LAT;0000002736;10;20151014;20151115;1510251217571;0;5;5;0;D33LAT-10401009;0.2;10;0;Taie de traversin anc brodée;C
D33LAT-154575;000420;DEPOT;000420-1;15;1;0.4;0;D33LAT;0000002739;15;20151014;20151115;15102512171222;0;9;6;0;D33LAT-11300406;0.2;15;0;Boite rangement courrier rouge ;C
D33LAT-154576;000335;DEPOT;000335-1;120;1;0.491666;0;D33LAT;0000002740;120;20151014;20151115;1510251217941;0;61;59;0;D33LATGA50664;0.2;120;0;Meuble 12 tiroirs peint décor feuilles;C
D33LAT-154577;1502127;DEPOT;11510251;2.5;1;0.38;0;D33LAT;0000002741;2.5;20151014;20151115;1510251217325;0;1.55;0.95;0;D33LAT-10600207;0.2;2.5;0;F24-TOILE A PEINDRE 24*30;C
D33LAT-154579;000367;DEPOT;000367-3;8;1;0.5;0;D33LAT;0000002743;8;20151014;20151115;1510251217173;0;4;4;0;D33LAT-10401216;0.2;8;0;Perche a cintre ;C
D33LAT-154583;000165;DEPOT;000165-1;25;1;0.5;0;D33LAT;0000002745;25;20151014;20151115;15102512171196;0;12.5;12.5;0;D33LAT-10000313;0.2;25;0;Pot de fleurs ;C
D33LAT-154586;1501953;DEPOT;11509473;41.25;1;0.5;0;D33LAT;0000002747;41.25;20151014;20151115;1510251217940;0;20.63;20.63;0;D33LAT-11400447;0.2;41.25;0;PARAVENT RETRACTABLE 300*150;C
D33LAT-154587;1503008;DEPOT;11514963;3;1;0.2;0;D33LAT;0000002748;3;20151014;20151115;1510251217579;0;2.4;0.6;0;D33LAT-19800369;0.2;3;0;CD AUDIO ;C
D33LAT-154590;000427;DEPOT;000427-22;5;1;0.38;0;D33LAT;0000002750;5;20151014;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;D208-matelas animax n1;C
D33LAT-154591;1502566;DEPOT;11512397;5.6;1;0.5;0;D33LAT;0000002751;5.6;20151014;20151115;1510251217684;0;2.8;2.8;0;D33LAT-11300424;0.2;5.6;0;PORTE BOUTEILLE PM METAL;C
D33LAT-154592;000380;DEPOT;000380-4;10;1;0.5;0;D33LAT;0000002751;10;20151014;20151115;15102512171195;0;5;5;0;D33LAT50001599;0.2;10;0;Range bouteilles noir;C
D33LAT-154593;1502519;DEPOT;11512056;5;2;0.5;0;D33LAT;0000002752;10;20151014;20151115;1510251217171;0;3.5;3.5;0;D33LAT-11500606;0.2;7;0;CADRE BLEU ENFANT ;C
D33LAT-154594;1502546;DEPOT;11512177;10.5;1;0.5;0;D33LAT;0000002752;10.5;20151014;20151115;15102512171194;0;5.25;5.25;0;D33LAT-10700275;0.2;10.5;0;PAPYRUS ;C
D33LAT-154597;1502410;DEPOT;11511526;17.5;1;0.5;0;D33LAT;0000002753;17.5;20151014;20151115;1510251217938;0;8.75;8.75;0;D33LAT-10301603;0.2;17.5;0;BROUETTE GALVA ;C
D33LAT-154598;1501478;DEPOT;11507056;247.5;1;0.470202;0;D33LAT;0000002754;247.5;20151014;20151115;1510251217170;0;131.13;116.37;0;D33LAT-11500381;0.2;247.5;0;PIANO DROIT NOCTURNO LAQUE NOIR + TABOURET;C
D33LAT-154608;1503019;DEPOT;11514685;4;1;0.4;0;D33LAT;0000002759;4;20151015;20151115;151025121761;0;2.04;1.36;0;D33LAT-11300406;0.2;3.4;0;PELUCHE PM ;C
D33LAT-154609;1502549;DEPOT;11512193;4;1;0.4;0;D33LAT;0000002760;4;20151015;20151115;1510251217316;0;1.68;1.12;0;D33LAT-11300406;0.2;2.8;0;LOT DE 3 VERRES COUL ;C
D33LAT-154610;000420;DEPOT;000420-42;10;1;0.4;0;D33LAT;0000002760;10;20151015;20151115;15102512171222;0;6;4;0;D33LAT-11300406;0.2;10;0;Chauffe eau TEFAL;C
D33LAT-154612;1501588;DEPOT;11507581;420;1;0.01;0;D33LAT;0000002761;420;20151015;20151115;1510251217580;0;415.8;4.2;0;D33LAT-11300098;0.2;420;0;JAP06 BIBLIOTHEQUE 2 T TECK ZIG ZAG 90/35/200;C
D33LAT-154615;1501588;DEPOT;11507576;420;1;0.01;0;D33LAT;0000002761;420;20151015;20151115;1510251217580;0;415.8;4.2;0;D33LAT-11300098;0.2;420;0;JN12 BIBLIOTHEQUE TECK 2 T  80/36/195;C
D33LAT-154616;1502410;DEPOT;11511528;15;1;0.5;0;D33LAT;0000002762;15;20151015;20151115;1510251217938;0;7.5;7.5;0;D33LAT-10301603;0.2;15;0;MARCHEPIED ;C
D33LAT-154617;000214;DEPOT;000214-51;45;1;0.5;0;D33LAT;0000002762;45;20151015;20151115;1510251217319;0;22.5;22.5;0;D33LATDU50607;0.2;45;0;Escabeau 5 marches;C
D33LAT-154618;1500411;DEPOT;11502151;1;1;0.38;0;D33LAT;0000002763;1;20151015;20151115;1510251217294;0;0.62;0.38;0;D33LAT-10600207;0.2;1;0;C272 BATON D ENCENS X60 N2;C
D33LAT-154619;000420;DEPOT;000420-12;15;1;0.4;0;D33LAT;0000002764;15;20151015;20151115;15102512171222;0;9;6;0;D33LAT-11300406;0.2;15;0;Porte PM bois ;C
D33LAT-154621;000269;DEPOT;000269-2;75;1;0.5;0;D33LAT;0000002766;75;20151015;20151115;15102512171311;0;37.5;37.5;0;D33LAT-10001200;0.2;75;0;COMMODE 2T+2;C
D33LAT-154622;1503096;DEPOT;11515183;42.5;1;0.2;0;D33LAT;0000002767;42.5;20151015;20151115;15102512171193;0;34;8.5;0;D33LAT-19800369;0.2;42.5;0;MEUBLE PM 2 PORTES ;C
D33LAT-154623;1503036;DEPOT;11514835;51;1;0.5;0;D33LAT;0000002768;51;20151015;20151115;1510251217937;0;25.5;25.5;0;D33LAT-11400320;0.2;51;0;VELO ORANGE NOIR VTT ;C
D33LAT-154624;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000002769;2;20151015;20151115;15102512171090;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;A320 PILE BOUTON ;C
D33LAT-154625;000427;DEPOT;000427-32;3.5;1;0.38;0;D33LAT;0000002769;3.5;20151015;20151115;1510251217698;0;2.17;1.33;0;D33LAT-10600207;0.2;3.5;0;D435-moule à tarte;C
D33LAT-154626;1502127;DEPOT;11510319;2.5;1;0.38;0;D33LAT;0000002770;2.5;20151015;20151115;1510251217325;0;1.55;0.95;0;D33LAT-10600207;0.2;2.5;0;E31 THERMOMETRE ;C
D33LAT-154627;1503026;DEPOT;11514771;3.4;1;0.5;0;D33LAT;0000002770;3.4;20151015;20151115;1510251217992;0;1.7;1.7;0;D33LAT-11400323;0.2;3.4;0;POIGNEE DE PORTE METAL ;C
D33LAT-154629;000288;DEPOT;000288-37;8;1;0.5;0;D33LAT;0000002770;8;20151015;20151115;1510251217571;0;4;4;0;D33LAT-10401009;0.2;8;0;Lot de verres orangeade;C
D33LAT-154632;000172;DEPOT;000172-21;30;1;0.5;0;D33LAT;0000002772;30;20151015;20151115;151025121743;0;15;15;0;D33LATPO50572;0.2;30;0;CHAISE BB BOIS BLANCHE;C
D33LAT-154634;000411;DEPOT;000411-2;15;1;0.5;0;D33LAT;0000002774;15;20151015;20151115;1510251217681;0;7.5;7.5;0;D33LATLA50706;0.2;15;0;Chaise merisier assise velour vert ;C
D33LAT-154641;000427;DEPOT;000427-24;11;1;0.38;0;D33LAT;0000002779;11;20151015;20151115;1510251217698;0;6.82;4.18;0;D33LAT-10600207;0.2;11;0;D210-matelas animaux n3;C
D33LAT-154643;000329;DEPOT;000329-1;10;1;0.5;0;D33LAT;0000002780;10;20151015;20151115;1510251217169;0;5;5;0;D33LAT-10301175;0.2;10;0;Lampe pied metal abj beige;C
D33LAT-154645;000401;DEPOT;000401-10;8;1;0.2;0;D33LAT;0000002782;8;20151015;20151115;1510251217521;0;6.4;1.6;0;D33LAT-19800369;0.2;8;0;Lot de plats bleu/blanc;C
D33LAT-154649;000427;DEPOT;000427-39;3;1;0.38;0;D33LAT;0000002785;3;20151015;20151115;1510251217698;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;E428 porte rouleaux;C
D33LAT-154652;000427;DEPOT;000427-24;11;1;0.38;0;D33LAT;0000002787;11;20151015;20151115;1510251217698;0;6.82;4.18;0;D33LAT-10600207;0.2;11;0;D210-matelas animaux n3;C
D33LAT-154653;000427;DEPOT;000427-22;5;1;0.38;0;D33LAT;0000002787;5;20151015;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;D208-matelas animax n1;C
D33LAT-154657;1502699;DEPOT;11513017;175;1;0.478571;0;D33LAT;0000002788;175;20151015;20151115;15102512171192;0;91.25;83.75;0;D33LAT-10801405;0.2;175;0;ENFILADE MERISIER 3P3T ST LXVI;C
D33LAT-154658;000427;DEPOT;000427-32;3.5;1;0.38;0;D33LAT;0000002789;3.5;20151015;20151115;1510251217698;0;2.17;1.33;0;D33LAT-10600207;0.2;3.5;0;D435-moule à tarte;C
D33LAT-154660;1502153;DEPOT;11510429;4.4;1;0.4;0;D33LAT;0000002790;4.4;20151015;20151115;1510251217680;0;2.64;1.76;0;D33LAT-11300406;0.2;4.4;0;COUTEAU TIRE BOUCHONS ;C
D33LAT-154661;1501324;DEPOT;11506304;7.5;1;0.5;0;D33LAT;0000002791;7.5;20151015;20151115;1510251217424;0;3.75;3.75;0;D33LAT-11400164;0.2;7.5;0;MODELES REDUITS MERCEDES 500 SL;C
D33LAT-154662;1501324;DEPOT;11506307;8.75;1;0.5;0;D33LAT;0000002791;8.75;20151015;20151115;1510251217424;0;4.38;4.38;0;D33LAT-11400164;0.2;8.75;0;MODELES REDUITS MERCEDES BENZ 300 SL;C
D33LAT-154663;1502331;DEPOT;11511174;10.5;1;0.4;0;D33LAT;0000002792;10.5;20151015;20151115;1510251217279;0;5.4;3.6;0;D33LAT-11300406;0.2;9;0;LAMPE DE BUREAU GRIS ;C
D33LAT-154664;1501976;DEPOT;11509572;41.25;1;0.5;0;D33LAT;0000002793;41.25;20151015;20151115;15102512171070;0;20.63;20.63;0;D33LAT-11100920;0.2;41.25;0;TABLE RONDE PIN DIAM 105+1ALL;C
D33LAT-154667;1501370;DEPOT;11506555;3.75;2;0.4;0;D33LAT;0000002795;7.5;20151015;20151115;1510251217301;0;4.5;3;0;D33LAT-11200973;0.2;7.5;0;CADRE TOUR DORE FLEURS ;C
D33LAT-154668;1500687;DEPOT;11503470;1;1;0.5;0;D33LAT;0000002795;1;20151015;20151115;15102512171191;0;0.5;0.5;0;D33LAT-10800754;0.2;1;0;CADRE DORE PENTURE SUR SOIE;C
D33LAT-154669;000123;DEPOT;000123-2;60;1;0.5;0;D33LAT;0000002796;60;20151015;20151115;15102512171054;0;30;30;0;D33LAT-11400447;0.2;60;0;Chevet merisier 1p;C
D33LAT-154670;1501588;DEPOT;11507635;25;1;0.01;0;D33LAT;0000002797;25;20151015;20151115;1510251217580;0;24.75;0.25;0;D33LAT-11300098;0.2;25;0;49 LAMPE DONUT MIROIR ;C
D33LAT-154671;1501588;DEPOT;11507616;12;1;0.01;0;D33LAT;0000002797;12;20151015;20151115;1510251217580;0;11.88;0.12;0;D33LAT-11300098;0.2;12;0;9-11 PLATEAU SCULPTE MM;C
D33LAT-154673;1502851;DEPOT;11513712;297.5;1;0.470408;0;D33LAT;0000002799;297.5;20151015;20151115;15102512171326;0;129.75;115.25;0;D33LAT-11500678;0.2;245;0;TABLE 130*130 +1 ALL INT 60;C
D33LAT-154674;000361;DEPOT;000361-3;30;1;0.5;0;D33LAT;0000002799;30;20151015;20151115;15102512171190;0;15;15;0;D33LAT-10101195;0.2;30;0;Lampe bois/pierre abj blanc ;C
D33LAT-154675;000215;DEPOT;000215-5;20;1;0.5;0;D33LAT;0000002800;20;20151015;20151115;1510251217529;0;10;10;0;D33LAT-19800725;0.2;20;0;PONCEUSE KLETT TRIANGULAIRE;C
D33LAT-154676;000279;DEPOT;000279-2;8;1;0.5;0;D33LAT;0000002800;8;20151015;20151115;151025121732;0;4;4;0;D33LAT-11500298;0.2;8;0;Abat jour rouge octo;C
D33LAT-154677;1502238;DEPOT;11510734;1;2;0.2;0;D33LAT;0000002801;2;20151015;20151115;15102512171200;0;1.6;0.4;0;D33LAT-19800369;0.2;2;0;DVD FILM ;C
